EPC,AntnenaId,ChannelIndex,Phase,PeekRssi,Doppler,FirstReadTime,LastReadTime,Timestamp,pading
300833b2ddd9014000000000,1,1,3792,-31,78,1670310440948514,1670310440948514,1670310440948514,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310440953939,1670310440953939,1670310440953939,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310440959543,1670310440959543,1670310440959543,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310440965680,1670310440965680,1670310440965680,
300833b2ddd9014000000000,1,1,3784,-31,104,1670310440969364,1670310440969364,1670310440969364,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310440976122,1670310440976122,1670310440976122,
300833b2ddd9014000000000,1,1,3788,-31,52,1670310440979381,1670310440979381,1670310440979381,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310440984227,1670310440984227,1670310440984227,
300833b2ddd9014000000000,1,1,3784,-31,104,1670310440990232,1670310440990232,1670310440990232,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310440994712,1670310440994712,1670310440994712,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310440998142,1670310440998142,1670310440998142,
300833b2ddd9014000000000,1,1,3804,-31,0,1670310441004347,1670310441004347,1670310441004347,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441009162,1670310441009162,1670310441009162,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310441014454,1670310441014454,1670310441014454,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441018105,1670310441018105,1670310441018105,
300833b2ddd9014000000000,1,1,3800,-31,0,1670310441024008,1670310441024008,1670310441024008,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310441028198,1670310441028198,1670310441028198,
300833b2ddd9014000000000,1,1,3784,-31,156,1670310441033612,1670310441033612,1670310441033612,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441038326,1670310441038326,1670310441038326,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310441043154,1670310441043154,1670310441043154,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441048169,1670310441048169,1670310441048169,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310441053624,1670310441053624,1670310441053624,
300833b2ddd9014000000000,1,1,3788,-31,52,1670310441058663,1670310441058663,1670310441058663,
300833b2ddd9014000000000,1,1,3788,-31,156,1670310441062652,1670310441062652,1670310441062652,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310441067432,1670310441067432,1670310441067432,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441073673,1670310441073673,1670310441073673,
300833b2ddd9014000000000,1,1,3784,-31,104,1670310441078458,1670310441078458,1670310441078458,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441084268,1670310441084268,1670310441084268,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441088393,1670310441088393,1670310441088393,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310441092944,1670310441092944,1670310441092944,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310441098934,1670310441098934,1670310441098934,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310441104405,1670310441104405,1670310441104405,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441108698,1670310441108698,1670310441108698,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441113751,1670310441113751,1670310441113751,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310441119935,1670310441119935,1670310441119935,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441123704,1670310441123704,1670310441123704,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310441129890,1670310441129890,1670310441129890,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441134496,1670310441134496,1670310441134496,
300833b2ddd9014000000000,1,1,3788,-31,26,1670310441140053,1670310441140053,1670310441140053,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441143585,1670310441143585,1670310441143585,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310441149495,1670310441149495,1670310441149495,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310441153988,1670310441153988,1670310441153988,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441159034,1670310441159034,1670310441159034,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310441163878,1670310441163878,1670310441163878,
300833b2ddd9014000000000,1,1,3784,-31,130,1670310441169048,1670310441169048,1670310441169048,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441174658,1670310441174658,1670310441174658,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310441178285,1670310441178285,1670310441178285,
300833b2ddd9014000000000,1,1,3780,-31,182,1670310441183394,1670310441183394,1670310441183394,
